part_number,part_description,category,file_name,memory_specification,encode_status,Product_id,product_id_validation
UCS-MR-X16G1RW1,UCS-MR-X16G1RW1 16 GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) 1.2 V 1 Intel® Optane™ Persistent ,memory,s3260-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X64G2RW,UCS-MR-X64G2RW 64GB DDR4-3200MHz RDIMM 2Rx4 (16Gb) ,memory,s3260-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X32G2RW,UCS-MR-X32G2RW 32GB DDR4-3200MHz RDIMM 2Rx4 (8Gb) ,memory,s3260-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X16G1RW,UCS-MR-X16G1RW 16GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) IO Expander (For Add-on to Server Node)2 ,memory,s3260-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-1X322RV-A,UCS-MR-1X322RV-A 32GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4/1.2v ,memory,s3260-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24240012S1,Valid
UCS-MR-1X161RV-A,UCS-MR-1X161RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v CPUs ,memory,s3260-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14240012S1,Valid
UCS-MR-1X082RZ-A,UCS-MR-1X082RZ-A 8GB DDR3-1866-MHz RDIMM/PC 3-14900/dual rank/x4/1.5v ,memory,s3260-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1866"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24186615S1,Valid
UCS-MR-1X162RZ-A,UCS-MR-1X162RZ-A 16GB DDR3-1866-MHz RDIMM/PC3-14900/dual rank/x4/1.5v ,memory,s3260-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""1866"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D3ER24186615S1,Valid
UCS-MR-X64G2RT-H,UCS-MR-X64G2RT-H 64 GB DDR4-2933-MHz RDIMM/2Rx4 (16Gb) 1.2v 1.2 V 2,memory,c480m5-specsheet-ml-m5-server.pdf,"{""capacity"": ""64GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24293312S1,Valid
UCS-MR-X32G2RT-H,UCS-MR-X32G2RT-H 32GB DDR4-2933-MHz RDIMM/2Rx4 (8Gb) 1.2v 1.2 V 2,memory,c480m5-specsheet-ml-m5-server.pdf,"{""capacity"": ""32GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24293312S1,Valid
UCS-MR-X16G1RT-H,UCS-MR-X16G1RT-H 16GB DDR4-2933-MHz RDIMM/1Rx4/1.2v 1.2 V 1Intel® Optane™ Persistent ,memory,c480m5-specsheet-ml-m5-server.pdf,"{""capacity"": ""16GB"", ""speed"": ""2933"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14293312S1,Valid
UCS-MR-X16G2RS-H,UCS-MR-X16G2RS-H 16GB DDR4-2666-MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c480m5-specsheet-ml-m5-server.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24266612S1,Valid
UCS-MR-X64G2RW1,UCS-MR-X64G2RW1 64 GB DDR4-3200MHz RDIMM 2Rx4 (16Gb) 1.2 V 2 ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X32G2RW1,UCS-MR-X32G2RW1 32 GB DDR4-3200MHz RDIMM 2Rx4 (8Gb) 1.2 V 2 ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X16G1RW1,UCS-MR-X16G1RW1 16 GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) 1.2 V 1 Intel® Optane™ Persistent ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X64G2RW=,UCS-MR-X64G2RW= 64GB DDR4-3200MHz RDIMM 2Rx4 (16Gb) ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X32G2RW=,UCS-MR-X32G2RW= 32GB DDR4-3200MHz RDIMM 2Rx4 (8Gb),memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X16G1RW=,UCS-MR-X16G1RW= 16GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X16G2RS-H,UCS-MR-X16G2RS-H 16GB DDR4-2666-MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24266612S1,Valid
UCS-MR-X8G1RS-H,UCS-MR-X8G1RS-H 8GB DDR4-2666-MHz RDIMM/PC4-21300/single rank/x4/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14266612S1,Valid
UCS-MR-X16G1RT-H,UCS-MR-X16G1RT-H 16GB DDR4-2933MHz RDIMM 1Rx4 (8Gb)/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2933"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14293312S1,Valid
UCS-MR-X32G2RT-H,UCS-MR-X32G2RT-H 32GB DDR4-2933MHz RDIMM 2Rx4 (8Gb)/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24293312S1,Valid
UCS-MR-X64G2RT-H,UCS-MR-X64G2RT-H 64GB DDR4-2933MHz RDIMM 2Rx4 (16Gb)/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24293312S1,Valid
UCS-MR-128G8RS-H,UCS-MR-128G8RS-H 128GB DDR4-2666-MHz TSV-RDIMM/PC4-21300/octal rank/x4/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""2666"", ""ranks"": 8, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D4ER84266612S1,Valid
UCS-MR-X16G1RS-H,UCS-MR-X16G1RS-H 16GB DDR4-2666-MHz RDIMM/PC4-21300/single rank/x4/1.2v ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14266612S1,Valid
UCS-MR-X16G1RSHM,UCS-MR-X16G1RSHM 16GB DDR4-2666-MHz RDIMM/single rank/x4/1.2v. Micron only,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14266612S1,Valid
UCS-MR-X32G2RS-H,UCS-MR-X32G2RS-H 32GB DDR4-2666-MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X32G2RSHM,UCS-MR-X32G2RSHM 32GB DDR4-2666-MHz RDIMM/dual rank/x4/1.2v. Micron only,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X32G2RSHS,UCS-MR-X32G2RSHS 32GB DDR4-2666-MHz RDIMM/dual rank/x4/1.2v. Samsung only ,memory,c220m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X64G2RW1,UCS-MR-X64G2RW1 64 GB DDR4-3200MHz RDIMM 2Rx4 (16Gb) 1.2 V 2 ,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X32G2RW1,UCS-MR-X32G2RW1 32 GB DDR4-3200MHz RDIMM 2Rx4 (8Gb) 1.2 V 2 ,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X16G1RW1,UCS-MR-X16G1RW1 16 GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) 1.2 V 1 Intel® Optane™ Persistent ,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X64G2RT-H=,UCS-MR-X64G2RT-H= 64 GB DDR4-2933MHz RDIMM/2Rx4 (16Gb) ,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24293312S1,Valid
UCS-MR-X32G2RT-H=,UCS-MR-X32G2RT-H= 32GB DDR4-2933MHz RDIMM/2Rx4 (8Gb) ,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24293312S1,Valid
UCS-MR-X8G1RS-H,UCS-MR-X8G1RS-H 8GB DDR4-2666MHz RDIMM/PC4-21300/single rank/x4/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14266612S1,Valid
UCS-MR-X16G2RS-H,UCS-MR-X16G2RS-H 16GB DDR4-2666MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24266612S1,Valid
UCS-MR-X16G1RT-H,UCS-MR-X16G1RT-H 16GB DDR4-2933MHz RDIMM 1Rx4 (8Gb)/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2933"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14293312S1,Valid
UCS-MR-X32G2RT-H,UCS-MR-X32G2RT-H 32GB DDR4-2933MHz RDIMM 2Rx4 (8Gb)/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24293312S1,Valid
UCS-MR-X64G2RT-H,UCS-MR-X64G2RT-H 64GB DDR4-2933MHz RDIMM 2Rx4 (16Gb)/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2933"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24293312S1,Valid
UCS-MR-128G8RS-H,UCS-MR-128G8RS-H 128GB DDR4-2666-MHz TSV-RDIMM/PC4-21300/octal rank/x4/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""2666"", ""ranks"": 8, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D4ER84266612S1,Valid
UCS-MR-X16G1RS-H,UCS-MR-X16G1RS-H 16GB DDR4-2666-MHz RDIMM/PC4-21300/single rank/x4/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14266612S1,Valid
UCS-MR-X16G1RSHM,UCS-MR-X16G1RSHM 16GB DDR4-2666-MHz RDIMM/single rank/x4/1.2v. Micron only,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2666"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14266612S1,Valid
UCS-MR-X32G2RS-H,UCS-MR-X32G2RS-H 32GB DDR4-2666-MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X32G2RSHM,UCS-MR-X32G2RSHM 32GB DDR4-2666-MHz RDIMM/dual rank/x4/1.2v. Micron only,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X32G2RSHS,UCS-MR-X32G2RSHS 32GB DDR4-2666-MHz RDIMM/dual rank/x4/1.2v. Samsung only,memory,c240m5-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-1X322RV-A,UCS-MR-1X322RV-A 32GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4 1.2 V 2 ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24240012S1,Valid
UCS-MR-1X162RV-A,UCS-MR-1X162RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4 1.2 V 2 ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24240012S1,Valid
UCS-MR-1X161RV-A,UCS-MR-1X161RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4 1.2 V 1 ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14240012S1,Valid
UCS-MR-1X081RV-A,UCS-MR-1X081RV-A 8 GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4 1.2 V 1 ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14240012S1,Valid
UCS-MR-1X322RV-A,UCS-MR-1X322RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14240012S1,Valid
UCS-MR-1X161RV-A,UCS-MR-1X161RV-A 8GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14240012S1,Valid
UCS-MR-1X081RU-A,UCS-MR-1X081RU-A 8GB DDR4-2133-MHz RDIMM/PC4-17000/single rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2133"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14213312S1,Valid
UCS-MR-1X081RU-A,UCS-MR-1X081RU-A 8GB DDR4-2133-MHz RDIMM/PC4-17000/single rank/x4/1.2v ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2133"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14213312S1,Valid
UCS-MR-1X081RV-A,UCS-MR-1X081RV-A 8GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D4ER14240012S1,Valid
UCS-MR-1X161RV-A,UCS-MR-1X161RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/single rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": 1, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14240012S1,Valid
